doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,source_row_number,word_count,text_chars
nep_f7deb605bf,Stratégie nationale de l’Enseignement et la Formation techniques et professionnels (SN-EFTP) 2020-2030,Benin,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/strategie-nationale-de-lenseignement-et-la-formation-techniques-et-professionnels-sn-eftp-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/benin_strategie-nationale-benin.pdf,benin_strategie-nationale-benin.pdf,68,20014,131143
nep_150a94637b,Plan de gestion environnementale et sociale PGES: Projet pour la Riposte à la COVID-19 dans le Secteur de l’Education (UATS- PME – BENIN-RCSE),Benin,2021,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/plan-de-gestion-environnementale-et-sociale-pges-projet-pour-la-riposte-%C3%A0-la-covid-19-dans-le,http://planipolis.iiep.unesco.org/sites/default/files/ressources/benin_pges_rapport_version_finale.pdf,benin_pges_rapport_version_finale.pdf,67,30595,195165
nep_44966a3ab5,10th Five Year Plan (2008-2013) Education Sector,Bhutan,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/10th-five-year-plan-2008-2013-education-sector-5538,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_tenth_five_year_plan_2008-2013_education_sector.pdf,bhutan_tenth_five_year_plan_2008-2013_education_sector.pdf,83,15454,97399
nep_600f44c32d,National action plan for school earthquake safety,Bhutan,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/national-action-plan-school-earthquake-safety-5537,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_national_action_plan_school_earthquake_safety.pdf,bhutan_national_action_plan_school_earthquake_safety.pdf,82,13007,90971
nep_ee7f9a5ab0,Bhutan Education Blueprint 2014-2024: rethinking education,Bhutan,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/bhutan-education-blueprint-2014-2024-rethinking-education-6058,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_education_blueprint_2014-2024.pdf,bhutan_education_blueprint_2014-2024.pdf,81,56048,372388
nep_b4d851a686,Education ICT master plan 2014-2018,Bhutan,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/education-ict-master-plan-2014-2018-6241,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_education_ict_master_plan.pdf,bhutan_education_ict_master_plan.pdf,80,26067,165725
nep_aff4e97043,Tertiary education roadmap for Bhutan 2017-2027: towards bringing positive reforms in the tertiary education system,Bhutan,2017,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/tertiary-education-roadmap-bhutan-2017-2027-towards-bringing-positive-reforms-tertiary,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_tertiary-education-roadmap-2017-2027.pdf,bhutan_tertiary-education-roadmap-2017-2027.pdf,79,11425,75207
nep_fbed501fab,Education Sector Disaster Management and Contingency Plan,Bhutan,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-sector-disaster-management-and-contingency-plan,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_Disaster%20Management%20and%20Contingency%20Plan.pdf,bhutan_Disaster Management and Contingency Plan.pdf,78,15797,107529
nep_ae0a786290,Ten-year roadmap for inclusive and special education in Bhutan,Bhutan,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/ten-year-roadmap-inclusive-and-special-education-bhutan-7187,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_ten_year_roadmap_for_inclusive_and_special_education_in_bhutan_0.pdf,bhutan_ten_year_roadmap_for_inclusive_and_special_education_in_bhutan_0.pdf,76,18953,134698
nep_193df5e074,iSherig-2 Education ICT master plan 2019-2023,Bhutan,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/isherig-2-education-ict-master-plan-2019-2023-6732,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_isherig-2-education-ict-mnasterplan-2019-2023.pdf,bhutan_isherig-2-education-ict-mnasterplan-2019-2023.pdf,77,18601,121005
nep_b6d8b7c59c,COVID-19 Response Plan: Education in Emergency (EiE) Phase-II,Bhutan,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/covid-19-response-plan-education-emergency-eie-phase-ii-7037,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_eie-covid-19-phase-ii-plan.pdf,bhutan_eie-covid-19-phase-ii-plan.pdf,74,23525,146846
nep_06ccf9621e,COVID-19 response plan: guidelines for curriculum implementation plan for education in emergency (EiE),Bhutan,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/covid-19-response-plan-guidelines-curriculum-implementation-plan-education-emergency-eie-6861,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bhutan_covid-19_response_plan_guidelines-for-curriculum-implementation.pdf,bhutan_covid-19_response_plan_guidelines-for-curriculum-implementation.pdf,75,22072,108854
nep_3c4c6fa645,Guía pratica de prevencion y atencion de desastres en unidades educativas,Bolivia,2016,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/guia-pratica-de-prevencion-y-atencion-de-desastres-en-unidades-educativas,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bolivia_Gu%C3%ADa%20pratica%20de%20prevencion%20y%20atencion%20de%20desastres%20en%20unidades%20educativas.pdf,bolivia_Guía pratica de prevencion y atencion de desastres en unidades educativas.pdf,87,11368,77709
nep_3570b7b091,Plan sectorial de desarrollo integral de educación para el vivir bien 2016 - 2020,Bolivia,2017,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/plan-sectorial-de-desarrollo-integral-de-educaci%C3%B3n-para-el-vivir-bien-2016-2020-6687,http://planipolis.iiep.unesco.org/sites/default/files/ressources/psdi_educacion_final_120117.pdf,psdi_educacion_final_120117.pdf,86,98323,640579
nep_18a9b1348b,"Plan nacional de contingencia educativa ""Prevención de violencias en el entorno educativo""",Bolivia,2020,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/plan-nacional-de-contingencia-educativa-prevenci%C3%B3n-de-violencias-en-el-entorno-educativo-6856,http://planipolis.iiep.unesco.org/sites/default/files/ressources/bolivia_pnce-2020.pdf,bolivia_pnce-2020.pdf,85,3237,21053
nep_f97fce43c5,Plan sectorial de desarrollo integral para vivir bien. Sector Educación 2021-2025,Bolivia,2023,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/plan-sectorial-de-desarrollo-integral-para-vivir-bien-sector-educacion-2021-2025,http://planipolis.iiep.unesco.org/sites/default/files/ressources/PSDI_2021-2025.pdf,PSDI_2021-2025.pdf,84,56758,375975
nep_afb60a4137,Transforming tertiary education in Botswana. Strategic plan 2005-2009,Botswana,2005,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/transforming-tertiary-education-botswana-strategic-plan-2005-2009-4026,http://planipolis.iiep.unesco.org/sites/default/files/ressources/botswana_tec_2005.pdf,botswana_tec_2005.pdf,90,5464,37737
nep_21de106eb3,Strategic plan 2010-2012/2016,Botswana,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/strategic-plan-2010-20122016-5126,http://planipolis.iiep.unesco.org/sites/default/files/ressources/botswanatecstrategicplan2011.pdf,botswanatecstrategicplan2011.pdf,89,8087,49672
nep_8a5f8623fe,Botswana national implementation plan for Sustainable Development Goal (SDG) 4 - Education 2030,Botswana,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/botswana-national-implementation-plan-sustainable-development-goal-sdg-4-education-2030-7486,http://planipolis.iiep.unesco.org/sites/default/files/ressources/botswana_national_implementation_plan_for_sdg4.pdf,botswana_national_implementation_plan_for_sdg4.pdf,88,17383,121023
nep_58b44e686a,Plano Nacional de Educaçao,Brazil,2000,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2000/plano-nacional-de-educa%C3%A7ao-3700,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brazil_plano_nacional_de_educacao.pdf,brazil_plano_nacional_de_educacao.pdf,94,40252,252628
nep_629ab14e95,Plano Nacional de Educaçao,Brazil,2001,Portuguese,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/plano-nacional-de-educa%C3%A7ao-4686,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brazil_plano_nacional_de_educacao_lei10172.pdf,brazil_plano_nacional_de_educacao_lei10172.pdf,93,40101,251203
nep_8eba4ae41f,Plano de metas compromisso todos pela educação: guia de programas,Brazil,2007,Portuguese,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/plano-de-metas-compromisso-todos-pela-educa%C3%A7%C3%A3o-guia-de-programas-4389,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brazilguiadosprogramasdomec.pdf,brazilguiadosprogramasdomec.pdf,91,10746,71751
nep_d5212a197f,"The Plan for the development of education PDE: reasons, principles and programs",Brazil,2007,"English,Portuguese",National Education Plans,http://planipolis.iiep.unesco.org/en/2007/plan-development-education-pde-reasons-principles-and-programs-4390,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brazil_pde_eng.pdf,brazil_pde_eng.pdf,92,13305,83697
nep_55fbd49982,The Ministry of Education: strategic plan 2007-2011,Brunei Darussalam,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/ministry-education-strategic-plan-2007-2011-3858,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brunei_darussalam_education_strategic_plan.pdf,brunei_darussalam_education_strategic_plan.pdf,99,6220,41665
nep_dc3f22d36a,The Ministry of Education strategic plan 2012-2017,Brunei Darussalam,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/ministry-education-strategic-plan-2012-2017-5470,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brunei_darussalam_strategic_plan_book_2012-2017.pdf,brunei_darussalam_strategic_plan_book_2012-2017.pdf,98,11746,79003
nep_3411e48c14,Ministry of Education Strategic Plan 2018 -2022,Brunei Darussalam,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/ministry-education-strategic-plan-2018-2022-6539,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brunei-darussalam_strategic_plan_2018-2022_0.pdf,brunei-darussalam_strategic_plan_2018-2022_0.pdf,97,2816,18673
nep_dde454320b,Digital transformation plan 2023-2027,Brunei Darussalam,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/digital-transformation-plan-2023-2027-7478,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brunei_darussalam_moe_digital_transformation_plan_2023-2027.pdf,brunei_darussalam_moe_digital_transformation_plan_2023-2027.pdf,96,2965,20786
nep_cced3b61d0,Strategic plan 2023-2027,Brunei Darussalam,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/strategic-plan-2023-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/brunei_darussalam_MOE%20Strategic%20Plan%202023-2027.pdf,brunei_darussalam_MOE Strategic Plan 2023-2027.pdf,95,5732,39403
nep_af1d9dc151,Strategy for the development of higher education in the Republic of Bulgaria for the 2014-2020 period,Bulgaria,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/strategy-development-higher-education-republic-bulgaria-2014-2020-period,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Bulgarai_strategy_highereducation.pdf,Bulgarai_strategy_highereducation.pdf,102,14182,90826
nep_a535b8307b,"Strategic Framework for the Development of Education, Training and Learning in the Republic of Bulgaria (2021 - 2030)",Bulgaria,2021,Bulgarian,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/strategic-framework-development-education-training-and-learning-republic-bulgaria-2021-2030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Bulgaria_strategic_framework_devt_education_2021_2030.pdf,Bulgaria_strategic_framework_devt_education_2021_2030.pdf,101,16479,118272
nep_ca3b49d976,Plan of activities to ensure equality between women and men in the ministry of education and science 2021-2027,Bulgaria,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/plan-activities-ensure-equality-between-women-and-men-ministry-education-and-science-2021-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Bulgaria-plan-equality_2021-2027-15022022.pdf,Bulgaria-plan-equality_2021-2027-15022022.pdf,100,2864,18184
nep_7582216bcb,Cadre partenarial entre le Gouvernement du Burkina Faso et ses partenaires techniques et financiers (PTF) du secteur de l'éducation de base,Burkina Faso,2007,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/cadre-partenarial-entre-le-gouvernement-du-burkina-faso-et-ses-partenaires-techniques-et,http://planipolis.iiep.unesco.org/sites/default/files/ressources/burbina_faso_cadre_partenarial_education_de_base.pdf,burbina_faso_cadre_partenarial_education_de_base.pdf,114,4348,25996
nep_ec7eeef197,Décret cadre institutionnel du Plan décennal de développement de l'éducation de base (PDDEB),Burkina Faso,2007,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/d%C3%A9cret-cadre-institutionnel-du-plan-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%C3%A9ducation-de-base-pddeb-3902,http://planipolis.iiep.unesco.org/sites/default/files/ressources/burkina_faso_decret_cadre_institutionnel_du_pdded.pdf,burkina_faso_decret_cadre_institutionnel_du_pdded.pdf,115,2668,16779
nep_1158ad2e0f,Plan d'action 2007 des structures déconcentrées DREBA ( Plan décennal de développement de l'éducation de base PDDEB),Burkina Faso,2007,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/plan-daction-2007-des-structures-d%C3%A9concentr%C3%A9es-dreba-plan-d%C3%A9cennal-de-d%C3%A9veloppement-de,http://planipolis.iiep.unesco.org/sites/default/files/ressources/burkina_faso_pddeb_plan_action_dreba.pdf,burkina_faso_pddeb_plan_action_dreba.pdf,116,894,4744
nep_3c61736916,Plan d'action 2007 du MEBA: Plan décennal de développement de l'éducation de base (PDDEB),Burkina Faso,2007,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/plan-daction-2007-du-meba-plan-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%C3%A9ducation-de-base-pddeb-3901,http://planipolis.iiep.unesco.org/sites/default/files/ressources/burkina_faso_pddeb_plan_action_2007.pdf,burkina_faso_pddeb_plan_action_2007.pdf,117,2534,14009
nep_41aa23a403,"Plan décennal de développement de l'éducation de base: Phase II (2008-2010): objectifs, stratégies, actions et coûts",Burkina Faso,2007,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/plan-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%C3%A9ducation-de-base-phase-ii-2008-2010-objectifs-strat%C3%A9gies,http://planipolis.iiep.unesco.org/sites/default/files/ressources/burkina_faso_pddeb_phase_2_2008-2010.pdf,burkina_faso_pddeb_phase_2_2008-2010.pdf,118,34473,208979
nep_5c889fd3f1,Programme de développement stratégique de l'éducation de base: note de cadrage PDSEB 2011-2020: projet: draft,Burkina Faso,2010,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/programme-de-d%C3%A9veloppement-strat%C3%A9gique-de-l%C3%A9ducation-de-base-note-de-cadrage-pdseb-2011-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/burkina_faso_pdseb_note_cadrage.pdf,burkina_faso_pdseb_note_cadrage.pdf,113,5753,34692
