doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,rights_publication_mode,source_row_number,rights_signal_class,rights_signal_name,rights_confidence,rights_evidence_location,rights_evidence_pages,rights_evidence_snippet
nep_e974451ef1,Education Sector Development Plan 2005-2010,Croatia,2005,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/education-sector-development-plan-2005-2010-4342,http://planipolis.iiep.unesco.org/sites/default/files/ressources/croatia_education_sector_development_plan_2005-2010.pdf,croatia_education_sector_development_plan_2005-2010.pdf,snippet_search_ok,229,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,49,50","lopment Plan 2005 - 2010 Publisher: Ministry of Science, Education and Sports For the Publisher: Dragan Primorac, M.D., Ph.D., Minister Text Editors: Vini RakiÊ, Ivan MilanoviÊ Litre Translator: Marija Sabljak Language Editor: Theo Dolan Proofreading: Gerhard ©ariÊ Editing Coordinator: Kreπimir Raπan Photographs: c stockbyte.com Layout: SAND, Zagreb, Croatia Printing: GIPA, Zagreb, Croatia Circulation: 3,000 Zagreb, September 2005 Ministry of Science, Education and Sports Trg hrvatskih velikana 6 • 10000 Zagreb, Croat"
nep_85561e90d4,Coronavirus – organisation of distance teaching and learning in Croatia,Croatia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/coronavirus-%E2%80%93-organisation-distance-teaching-and-learning-croatia-6874,http://planipolis.iiep.unesco.org/sites/default/files/ressources/croatia_covid_organisation_distance_teaching_learning.pdf,croatia_covid_organisation_distance_teaching_learning.pdf,snippet_search_ok,228,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_0547a60554,National Programme for the Development of Education in the Czech Republic: White Paper,Czech Republic,2001,English,National Education Plans,,czech_republic_white_paper_educ_dev_2001.pdf,czech_republic_white_paper_educ_dev_2001.pdf,snippet_search_ok,238,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_96aef130c8,Czech Republic Framework Education Programme for Basic Education (FEP BE),Czech Republic,2007,English,National Education Plans,,czech_republic_framework_education_programme_for_basic_education.pdf,czech_republic_framework_education_programme_for_basic_education.pdf,snippet_search_ok,237,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_dd89d54eae,"The Strategic Plan for the Scholarly, Scientific, Research, Development, Innovation, Artistic and Other Creative Activities of Higher Education Institutions for 2011-2015",Czech Republic,2010,English,National Education Plans,,czech_republic_he_institutions_strategic_plan_2011-2015.pdf,czech_republic_he_institutions_strategic_plan_2011-2015.pdf,snippet_search_ok,236,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_85aec55865,"The Strategic plan for the scholarly, scientific, research, development, innovation, artistic and other creative activities of Higher Education Institutions for 2016-2020",Czech Republic,2015,English,National Education Plans,,Czech_Republic_Strategic-Plan-HEI_2016_2020_eng.pdf,Czech_Republic_Strategic-Plan-HEI_2016_2020_eng.pdf,snippet_search_ok,235,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_16dc342074,Strategic framework: Czech Republic 2030,Czech Republic,2017,English,National Education Plans,,strategic_framework_cz20301.pdf,strategic_framework_cz20301.pdf,snippet_search_ok,234,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_69cbec33d5,Strategic plan of the Ministry for Higher Education for the period from 2021 (“SP2021+”),Czech Republic,2020,English,National Education Plans,https://planipolis.iiep.unesco.org/en/2020/strategic-plan-ministry-higher-education-period-2021-%E2%80%9Csp2021%E2%80%9D-7155,czech_republic_higher_education_strategic_plan_2021.pdf,czech_republic_higher_education_strategic_plan_2021.pdf,snippet_search_ok,232,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_e239f185b4,Strategy for the Education Policy of the Czech Republic up to 2030+,Czech Republic,2020,English,National Education Plans,,czech_republic_strategy_for_education_policy2030.pdf,czech_republic_strategy_for_education_policy2030.pdf,snippet_search_ok,233,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_118bf234f8,National action plan for quality assurance development in the Czech Republic,Czech Republic,2021,English,National Education Plans,https://planipolis.iiep.unesco.org/en/2021/national-action-plan-quality-assurance-development-czech-republic,Czech_Republic_national_action_plan_quality_assurance_development_2021.pdf,Czech_Republic_national_action_plan_quality_assurance_development_2021.pdf,snippet_search_ok,231,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,21,22,23","rting European QA Agencies in meeting the ESG’, reference number 898925- SEQA-ESG-EPLUS2020-EHEA09-2019. The present document can be downloaded from the Ministry of Education, Youth and Sports ́ website at: https://www.msmt.cz/areas-of-work/tertiary-education © Ministry of Education, Youth and Sports 2021, Praha. Quotation allowed only with source reference. Ministry of Education, Youth and Sports, Karmelitská 5, 118 12 Praha 1 – Malá Strana Authors: Ministry of Education, Youth and Sports; National Accreditation Burea"
nep_b4bd102e26,Strategy for the internationalisation of higher education for the period from 2021: annex to the Strategic plan of the Ministry for Higher Education for the period from 2021,Czech Republic,2021,English,National Education Plans,https://planipolis.iiep.unesco.org/en/2021/strategy-internationalisation-higher-education-period-2021-annex-strategic-plan-ministry,Czech_Republic_higher_education_internationalisation_strategy_2021.pdf,Czech_Republic_higher_education_internationalisation_strategy_2021.pdf,snippet_search_ok,230,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_b0e6c79f67,Plan National de Développement du secteur Education/Formation (PNDEF) 1998-2010,Côte D'ivoire,1999,French,National Education Plans,,cote_ivoire_pndef.pdf,cote_ivoire_pndef.pdf,snippet_search_ok,243,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,27,28,29","vie et de la sécurité alimentaire. • Régression du chômage des jeunes ruraux et de l'analphabétisme. • Lutte contre l'exode rural. • Amélioration de l'intégration des jeunes (analphabètes, déscolarisés et artisans) en milieu rural. • Lutte contre la pauvreté. Copyright © 1996-2007 Organisation internationale du Travail (OIT) - Déni de responsabilité"
nep_6c69e07aba,Plan d'action à moyen terme du secteur de l'éducation,Côte D'ivoire,2009,French,National Education Plans,,cotedivoireplandactions2009.pdf,cotedivoireplandactions2009.pdf,snippet_search_ok,242,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_311a0a6a7a,Plan opérationnel à moyen terme (POMT 2012-2015) de la réforme de l'ETFP de Côte d'Ivoire,Côte D'ivoire,2012,French,National Education Plans,,cote_ivoire_METFP_Plan_Operationnel_Reforme_ETFP.pdf,cote_ivoire_METFP_Plan_Operationnel_Reforme_ETFP.pdf,snippet_search_ok,241,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_d8bd82e08d,Plan sectoriel éducation/formation 2016-2025,Côte D'ivoire,2017,French,National Education Plans,,cote_divoire_plan_sectoriel_de_leducation.pdf,cote_divoire_plan_sectoriel_de_leducation.pdf,snippet_search_ok,239,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_20a6c5b3e9,Réforme de l'enseignement et de la formation techniques et professionnels 2016-2020,Côte D'ivoire,2017,French,National Education Plans,,cote_ivoire_plan_strategique_de_reforme_etfp_2016-2020_dec2017.pdf,cote_ivoire_plan_strategique_de_reforme_etfp_2016-2020_dec2017.pdf,snippet_search_ok,240,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_827b80650c,Better education action plan,Denmark,2002,English,National Education Plans,,denmark_better_education_action_plan.pdf,denmark_better_education_action_plan.pdf,snippet_search_ok,247,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_e50de9eefb,Denmark's strategy for lifelong learning: education and lifelong skills upgrading for all. Report to the European Commission,Denmark,2007,English,National Education Plans,,denmark_lifelong_learning.pdf,denmark_lifelong_learning.pdf,snippet_search_ok,246,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_614dd3d0cd,"Danish science, innovation and higher education - a global perspective",Denmark,2012,English,National Education Plans,,denmark_science_innovation_higher_education.pdf,denmark_science_innovation_higher_education.pdf,snippet_search_ok,245,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_bfcd4e310d,Handlingsplan for teknologi i undervisningen,Denmark,2018,English,National Education Plans,,180201-Handlingsplan-for-teknologi-i-undervisningen-2018.pdf,180201-Handlingsplan-for-teknologi-i-undervisningen-2018.pdf,snippet_search_ok,244,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,26,27,28","ngsplan for teknologi i undervisningen Handlingsplan for teknologi i undervisningen Fotos: Jens Hasse, chilifoto Ulrik Jentzen, Das büro Design og layout: Presse- og Kommunikationssekretariatet, Undervisningsministeriet ISBN: 978-87-603-3157-2 Web-publikation © Undervisningsministeriet, 2018 Indhold Forord ...................................................................................... 3 Udfordringer ......................................................................... 5 Mål .................................."
nep_75ade9b71e,Schéma directeur et plan d'action 2001-2005,Djibouti,2000,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2000/sch%C3%A9ma-directeur-et-plan-daction-2001-2005-3685,http://planipolis.iiep.unesco.org/sites/default/files/ressources/djibouti_schema_directeur_plan_education.pdf,djibouti_schema_directeur_plan_education.pdf,snippet_search_ok,268,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_080ae7a396,Plan d'action 2006-2008,Djibouti,2005,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/plan-daction-2006-2008-3708,http://planipolis.iiep.unesco.org/sites/default/files/ressources/djibouti_education_plan.pdf,djibouti_education_plan.pdf,snippet_search_ok,259,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_e1031a6780,Schéma directeur 2010-2019: cap sur la qualité,Djibouti,2010,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/sch%C3%A9ma-directeur-2010-2019-cap-sur-la-qualit%C3%A9-5018,http://planipolis.iiep.unesco.org/sites/default/files/ressources/djibouti_schema_directeur_2010-2019.pdf,djibouti_schema_directeur_2010-2019.pdf,snippet_search_ok,267,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_4b1af19c3b,Plan d'action 2011-2016 du ministère de l'éducation et de la formation professionnelle (PAEFPT),Djibouti,2011,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/plan-daction-2011-2016-du-minist%C3%A8re-de-l%C3%A9ducation-et-de-la-formation-professionnelle-paefpt,http://planipolis.iiep.unesco.org/sites/default/files/ressources/djibouti_plan_daction_2011_2016.pdf,djibouti_plan_daction_2011_2016.pdf,snippet_search_ok,260,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_39a40892f0,Plan d'action de l'éducation 2014-2016,Djibouti,2013,French,National Education Plans,,djibouti_plan_gestion_personnel.pdf,djibouti_plan_gestion_personnel.pdf,snippet_search_ok,254,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_97d5fe6f47,Plan d'action de l'éducation 2014-2016,Djibouti,2013,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/plan-daction-de-l%C3%A9ducation-2014-2016-6253,http://planipolis.iiep.unesco.org/sites/default/files/ressources/djibouti_implementation_plan_2014_2016.pdf,djibouti_implementation_plan_2014_2016.pdf,snippet_search_ok,261,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1e9eefffee,Plan d'action de l'éducation 2017-2019,Djibouti,2017,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/plan-daction-de-l%C3%A9ducation-2017-2019-6820,http://planipolis.iiep.unesco.org/sites/default/files/ressources/djibouti_plan_action_2017-2019.pdf,djibouti_plan_action_2017-2019.pdf,snippet_search_ok,262,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,88","مجهورية جيبوتي الوحدة - املساواة -السالم 2017-2019 MINISTÈRE DE L’ÉDUCATION NATIONALE ET DE LA FORMATION PROFESSIONNELLE PLAN D’ACTION DE L’ÉDUCATION 2017-2019 Février 2017 مجهورية جيبوتي السالم- املساواة- الوحدة République de Djibouti Unité – Egalité – Paix © MENFOP, Septembre 2017 2 87 République de Djibouti Plan d’Action de l’Éducation 2017– 2019 PAE 2017-2019 4.5. La problématique de l’amélioration des acquis des apprentissages La question de la disponibilité des enseignants ne constitue pas un problème. En revanc"
nep_3de151dc53,Plan d'action de l'éducation 2017-2019,Djibouti,2017,French,National Education Plans,,djibouti_mobilisation.pdf,djibouti_mobilisation.pdf,snippet_search_ok,253,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_68c267eb50,Projet d'élargir les possibilités d’apprentissage,Djibouti,2019,French,National Education Plans,,djibouti_cges.pdf,djibouti_cges.pdf,snippet_search_ok,252,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1c5a42d87e,Stratégie 2020-2024 de l’enseignement supérieur et de la recherche,Djibouti,2019,French,National Education Plans,,djibouti_strategie_2020_-_2024_enseignement_superieur.pdf,djibouti_strategie_2020_-_2024_enseignement_superieur.pdf,snippet_search_ok,251,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_318c0ea730,Plan de réponse sectorielle de l’éducation à la crise COVID19,Djibouti,2020,French,National Education Plans,,djibouti_plan_de_reponse_covid19_secteur_education_menfop.pdf,djibouti_plan_de_reponse_covid19_secteur_education_menfop.pdf,snippet_search_ok,250,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1f0a285f3f,Projet d'élargir les possibilités d'apprentissage,Djibouti,2020,French,National Education Plans,,djibouti_cpr_0.pdf,djibouti_cpr_0.pdf,snippet_search_ok,249,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_0370f4fa39,Schéma directeur de l’éducation et de la formation (SDEF) 2021-2035,Djibouti,2022,French,National Education Plans,,djibouti_schema_directeur_2021-2035.pdf,djibouti_schema_directeur_2021-2035.pdf,snippet_search_ok,248,copyright_notice,copyright_notice,low,ocr_full_text,,g 28s Sy OoSe \ yy w i = = oOo oo Oo s 2 3 © o rece = oD re eee A | Ne wa o =o nSec = = fa) no c Ow Y a & an es 83 5 38 ga8Ss 23% = Sete | et ed o OL oOo 1 oO —j Oo 4 6 — Oo = eee ee O © o£ 5 . B = 5 E 5 D re S £ o 3 Fs = a | 1 : Be Coe | Oc 5 ee SBS no wv SB © er 2 | 2 @e §& le SPEER Gaa ES-9°%3| Psa & G 28 8 & Zefse 3828 Fog Sue Pe ss me | se § ‘Ss B@ERC= Ee-Ss5 © G82 2a oO me E (2 28 2 Bg SBSts sgg= P25toe 2 ee he ~~ = r a Fon Pee @ | o@ £H © |B S€eBZq 2325 sho ra? f m | = Se =f oto “oe Oo. f= wo Fi aE o | o 8 oD a
nep_ca86dd6514,"Plan estratégico de desarrollo de la educación Dominicana 2003-2012: situación de la Educación Dominicana, al año 2002",Dominican Republic,2003,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2003/plan-estrat%C3%A9gico-de-desarrollo-de-la-educaci%C3%B3n-dominicana-2003-2012-situaci%C3%B3n-de-la-educaci%C3%B3n,http://planipolis.iiep.unesco.org/sites/default/files/ressources/dominican_republic_plan_estrategico_de_desarrollo_de_la_educacion.pdf,dominican_republic_plan_estrategico_de_desarrollo_de_la_educacion.pdf,snippet_search_ok,264,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_b908ccad0f,Plan decenal de educación 2008-2018: un instrumento de trabajo en procura de la excelencia educativa,Dominican Republic,2008,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/plan-decenal-de-educaci%C3%B3n-2008-2018-un-instrumento-de-trabajo-en-procura-de-la-excelencia,http://planipolis.iiep.unesco.org/sites/default/files/ressources/dominican_republic_plan_decenal_2008-2018.pdf,dominican_republic_plan_decenal_2008-2018.pdf,snippet_search_ok,263,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_4e6841ca25,Pacto nacional para la reforma educativa en la República Dominicana (2014-2030),Dominican Republic,2014,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/pacto-nacional-para-la-reforma-educativa-en-la-rep%C3%BAblica-dominicana-2014-2030-6697,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pacto-nacional-para-la-reforma-educativa-en-la-republica-dominicana.pdf,pacto-nacional-para-la-reforma-educativa-en-la-republica-dominicana.pdf,snippet_search_ok,258,copyright_notice,copyright_notice,low,ocr_full_text,,"integral a la primera infancia en la cercania de universidades y centros de formacién profesional, como mecanismo para promover el desarrollo infantil temprano, facilitar el acceso a madres y padres a la educacion, y mantener a los javenes y adultos de grupos © vuilnerables en el sistema educativo, contribuyendo a evitar la desercién escolar. 4. Sobre la calidad y pertinencia de los aprendizajes en todos los niveles del saber La complejidad de las dinamicas sociales en el mundo actual plantea un reto para el sistema ed"
nep_dd45b39076,Plan estratégico del Ministerio de Educación 2017 - 2020,Dominican Republic,2017,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/plan-estrat%C3%A9gico-del-ministerio-de-educaci%C3%B3n-2017-2020-6765,http://planipolis.iiep.unesco.org/sites/default/files/ressources/dominican_republic_plan-estrategico-2017-2020-ministerio-de-educacion.pdf,dominican_republic_plan-estrategico-2017-2020-ministerio-de-educacion.pdf,snippet_search_ok,265,no_rights_signal,no_rights_signal,low,ocr_full_text,,
